filename,k,freq_hz,magnitude,width_hz,noise_floor,snr
mixed_membo_11-membo_000_.wav,10,1149.4141,8.91E+01,20.5078,5.35E+00,16.6621
mixed_membo_11-membo_001_.wav,1,115.0077,7.67E+02,0.9766,1.18E+01,64.9353
mixed_membo_11-membo_001_.wav,2,230.0755,3.10E+02,0.9766,1.03E+01,29.9777
mixed_membo_11-membo_001_.wav,3,344.8413,6.79E+01,38.0859,6.72E+00,10.1118
mixed_membo_11-membo_001_.wav,4,459.9057,1.23E+02,39.0625,7.93E+00,15.5596
mixed_membo_11-membo_001_.wav,5,574.8442,3.52E+01,38.0859,7.65E+00,4.6046
mixed_membo_11-membo_001_.wav,6,692.87,3.72E+01,17.5781,8.17E+00,4.5575
mixed_membo_11-membo_001_.wav,7,804.6357,1.13E+01,39.0625,5.04E+00,2.2356
mixed_membo_11-membo_001_.wav,8,919.6975,1.86E+01,39.0625,3.99E+00,4.667
mixed_membo_11-membo_001_.wav,9,1034.1797,9.87E+01,38.0859,7.14E+00,13.8308
mixed_membo_11-membo_001_.wav,10,1149.4141,7.20E+01,0.9766,6.54E+00,11.0063
mixed_membo_11-membo_002_.wav,1,115.0296,7.83E+02,0.9766,1.38E+01,56.7869
mixed_membo_11-membo_002_.wav,2,230.1663,3.77E+02,0.9766,1.23E+01,30.632
mixed_membo_11-membo_002_.wav,3,344.9443,6.12E+01,38.0859,7.01E+00,8.7338
mixed_membo_11-membo_002_.wav,4,459.9706,1.18E+02,39.0625,7.80E+00,15.0684
mixed_membo_11-membo_002_.wav,5,575.0525,2.11E+01,39.0625,6.08E+00,3.4699
mixed_membo_11-membo_002_.wav,6,693.1537,4.52E+01,17.5781,6.27E+00,7.2098
mixed_membo_11-membo_002_.wav,7,804.5881,1.11E+01,39.0625,4.62E+00,2.3951
mixed_membo_11-membo_002_.wav,8,923.8287,1.12E+01,27.3438,4.52E+00,2.4841
mixed_membo_11-membo_002_.wav,9,1034.1797,1.16E+02,19.5312,6.30E+00,18.4379
mixed_membo_11-membo_002_.wav,10,1149.4141,6.73E+01,0.9766,6.25E+00,10.7715
mixed_membo_11-membo_003_.wav,1,115.0776,8.22E+02,0.9766,1.47E+01,56.057
mixed_membo_11-membo_003_.wav,2,230.2856,3.86E+02,0.9766,1.53E+01,25.3004
mixed_membo_11-membo_003_.wav,3,344.9469,6.51E+01,38.0859,7.05E+00,9.2333
mixed_membo_11-membo_003_.wav,4,460.1168,1.10E+02,39.0625,7.34E+00,15.0081
mixed_membo_11-membo_003_.wav,5,575.1924,2.26E+01,39.0625,8.35E+00,2.7038
mixed_membo_11-membo_003_.wav,6,693.3323,4.92E+01,16.6016,7.93E+00,6.207
mixed_membo_11-membo_003_.wav,7,805.1792,2.27E+01,38.0859,5.12E+00,4.4231
mixed_membo_11-membo_003_.wav,8,920.0508,1.55E+01,0.9766,4.91E+00,3.1533
mixed_membo_11-membo_003_.wav,9,1035.2115,9.78E+01,20.5078,5.44E+00,17.9761
mixed_membo_11-membo_003_.wav,10,1150.3403,6.94E+01,0.9766,6.20E+00,11.1953
mixed_membo_11-membo_004_.wav,1,115.0576,7.36E+02,1.1062,1.08E+01,67.8787
mixed_membo_11-membo_004_.wav,2,230.3218,3.82E+02,1.1062,1.21E+01,31.6672
mixed_membo_11-membo_004_.wav,3,345.2506,6.41E+01,38.7168,7.01E+00,9.1431
mixed_membo_11-membo_004_.wav,4,460.291,9.91E+01,38.7168,6.13E+00,16.1748
mixed_membo_11-membo_004_.wav,5,575.4435,3.17E+01,38.7168,6.03E+00,5.2628
mixed_membo_11-membo_004_.wav,6,690.4452,2.79E+01,38.7168,6.74E+00,4.142
mixed_membo_11-membo_004_.wav,7,805.405,1.99E+01,38.7168,4.95E+00,4.0264
mixed_membo_11-membo_004_.wav,8,920.887,1.06E+01,38.7168,5.51E+00,1.9319
mixed_membo_11-membo_004_.wav,9,1036.1273,4.47E+01,19.9115,6.20E+00,7.205
mixed_membo_11-membo_004_.wav,10,1150.6964,5.67E+01,1.1062,6.49E+00,8.7452
mixed_membo_12-membo_000_.wav,1,116.1587,5.88E+02,19.5312,1.07E+01,55.0259
mixed_membo_12-membo_000_.wav,2,232.3078,3.30E+02,19.5312,1.32E+01,25.0112
mixed_membo_12-membo_000_.wav,3,348.4044,1.10E+02,19.5312,7.40E+00,14.9021
mixed_membo_12-membo_000_.wav,4,464.5858,4.02E+01,38.0859,6.54E+00,6.1476
mixed_membo_12-membo_000_.wav,5,580.7076,1.70E+01,39.0625,6.25E+00,2.7145
mixed_membo_12-membo_000_.wav,6,700.1953,4.11E+01,16.6016,5.68E+00,7.2414
mixed_membo_12-membo_000_.wav,7,812.7961,4.43E+01,30.2734,4.54E+00,9.7449
mixed_membo_12-membo_000_.wav,8,928.6853,8.07E+00,39.0625,4.39E+00,1.8399
mixed_membo_12-membo_000_.wav,9,1044.8665,4.81E+01,19.5312,5.52E+00,8.7104
mixed_membo_12-membo_000_.wav,10,1161.1305,2.85E+01,39.0625,6.48E+00,4.4017
mixed_membo_12-membo_001_.wav,1,116.165,5.68E+02,39.0625,1.17E+01,48.4478
mixed_membo_12-membo_001_.wav,2,232.2908,2.93E+02,19.5312,1.14E+01,25.735
mixed_membo_12-membo_001_.wav,3,348.4991,1.06E+02,0.9766,6.43E+00,16.5558
mixed_membo_12-membo_001_.wav,4,464.7624,3.66E+01,39.0625,4.60E+00,7.9639
mixed_membo_12-membo_001_.wav,5,580.8008,2.51E+01,39.0625,7.37E+00,3.4036
mixed_membo_12-membo_001_.wav,6,700.1953,3.74E+01,16.6016,6.22E+00,6.0143
mixed_membo_12-membo_001_.wav,7,813.0861,3.70E+01,19.5312,4.48E+00,8.2471
mixed_membo_12-membo_001_.wav,8,929.9376,7.01E+00,39.0625,4.59E+00,1.5258
mixed_membo_12-membo_001_.wav,9,1045.0987,5.61E+01,0.9766,5.13E+00,10.9354
mixed_membo_12-membo_001_.wav,10,1161.4494,1.85E+01,39.0625,5.56E+00,3.32
mixed_membo_12-membo_002_.wav,1,116.1637,5.68E+02,39.0625,1.25E+01,45.2533
mixed_membo_12-membo_002_.wav,2,232.2246,2.95E+02,19.5312,1.37E+01,21.498
mixed_membo_12-membo_002_.wav,3,348.4878,1.08E+02,19.5312,7.07E+00,15.2271
mixed_membo_12-membo_002_.wav,4,464.5352,4.14E+01,39.0625,6.28E+00,6.5978
mixed_membo_12-membo_002_.wav,5,580.7488,3.76E+01,39.0625,8.59E+00,4.3771
mixed_membo_12-membo_002_.wav,6,700.1953,4.15E+01,16.6016,6.93E+00,5.989
mixed_membo_12-membo_002_.wav,7,813.0351,4.00E+01,19.5312,4.40E+00,9.0993
mixed_membo_12-membo_002_.wav,8,928.8304,1.58E+01,39.0625,6.30E+00,2.5065
mixed_membo_12-membo_002_.wav,9,1045.2055,4.18E+01,20.5078,6.33E+00,6.6063
mixed_membo_12-membo_002_.wav,10,1161.8793,1.68E+01,39.0625,6.57E+00,2.5542
mixed_membo_12-membo_003_.wav,1,116.1837,5.74E+02,19.5312,9.01E+00,63.7843
mixed_membo_12-membo_003_.wav,2,232.2771,2.78E+02,19.5312,1.16E+01,23.866
mixed_membo_12-membo_003_.wav,3,348.5474,1.19E+02,19.5312,5.98E+00,19.962
mixed_membo_12-membo_003_.wav,4,464.5687,4.22E+01,39.0625,5.96E+00,7.086
mixed_membo_12-membo_003_.wav,5,580.9174,3.99E+01,39.0625,5.83E+00,6.8461
mixed_membo_12-membo_003_.wav,6,700.1953,4.00E+01,34.1797,5.61E+00,7.1227
mixed_membo_12-membo_003_.wav,7,813.2861,3.84E+01,19.5312,4.14E+00,9.2632
mixed_membo_12-membo_003_.wav,8,929.5025,9.34E+00,0.9766,4.78E+00,1.9556
mixed_membo_12-membo_003_.wav,9,1046.0285,3.22E+01,20.5078,5.57E+00,5.7751
mixed_membo_12-membo_003_.wav,10,1161.7935,1.84E+01,39.0625,5.97E+00,3.0754
mixed_membo_12-membo_004_.wav,1,116.1764,5.22E+02,19.9115,8.75E+00,59.651
mixed_membo_12-membo_004_.wav,2,232.2595,2.73E+02,19.9115,9.67E+00,28.2266
mixed_membo_12-membo_004_.wav,3,348.5329,1.09E+02,19.9115,5.71E+00,19.146
mixed_membo_12-membo_004_.wav,4,464.6369,4.71E+01,39.823,5.60E+00,8.4138
mixed_membo_12-membo_004_.wav,5,580.9507,3.96E+01,38.7168,4.43E+00,8.9307
mixed_membo_12-membo_004_.wav,6,700.2212,3.51E+01,16.5929,7.10E+00,4.942
mixed_membo_12-membo_004_.wav,7,813.4007,3.22E+01,19.9115,4.59E+00,7.0114
mixed_membo_12-membo_004_.wav,8,929.2333,1.25E+01,39.823,4.13E+00,3.0341
mixed_membo_12-membo_004_.wav,9,1045.6952,3.48E+01,19.9115,5.98E+00,5.8121
mixed_membo_12-membo_004_.wav,10,1162.1197,1.48E+01,38.7168,5.72E+00,2.5959
mixed_membo_13-membo_000_.wav,1,49.4353,1.29E+02,0.9766,4.19E+00,30.8013
mixed_membo_13-membo_000_.wav,2,99.6004,1.82E+01,19.5312,4.25E+00,4.2864
mixed_membo_13-membo_000_.wav,3,152.3438,5.02E+00,8.7891,3.93E+00,1.2784
mixed_membo_13-membo_000_.wav,4,200.1922,1.83E+01,32.2266,5.71E+00,3.2158
mixed_membo_13-membo_000_.wav,5,251.9531,1.14E+01,35.1562,5.75E+00,1.9873
mixed_membo_13-membo_000_.wav,6,301.7578,7.73E+00,31.25,4.53E+00,1.7045
mixed_membo_13-membo_000_.wav,7,347.275,6.02E+00,38.0859,3.42E+00,1.7626
mixed_membo_13-membo_000_.wav,8,397.4478,7.47E+00,30.2734,2.64E+00,2.8278
mixed_membo_13-membo_000_.wav,9,445.3125,3.76E+00,9.7656,3.07E+00,1.2229
mixed_membo_13-membo_000_.wav,10,500.1423,8.31E+00,16.6016,3.10E+00,2.6831
mixed_membo_13-membo_001_.wav,1,49.2355,1.48E+02,0.9766,1.47E+00,100.7885
mixed_membo_13-membo_001_.wav,2,99.9854,1.05E+01,0.9766,2.20E+00,4.7967
mixed_membo_13-membo_001_.wav,3,149.4141,4.24E+00,0.9766,2.99E+00,1.4167
mixed_membo_13-membo_001_.wav,4,198.2422,1.32E+01,30.2734,6.90E+00,1.9108
mixed_membo_13-membo_001_.wav,5,246.3396,1.84E+01,34.1797,8.00E+00,2.3021
mixed_membo_13-membo_001_.wav,6,290.0391,7.74E+00,33.2031,5.23E+00,1.4806
mixed_membo_13-membo_001_.wav,7,343.4408,8.70E+00,37.1094,3.13E+00,2.78
mixed_membo_13-membo_001_.wav,8,391.4793,4.14E+00,33.2031,3.12E+00,1.3292
mixed_membo_13-membo_001_.wav,9,441.1476,2.85E+00,37.1094,3.42E+00,0.8345
mixed_membo_13-membo_001_.wav,10,486.3528,8.94E+00,30.2734,2.65E+00,3.3805
mixed_membo_13-membo_002_.wav,1,49.3297,1.39E+02,0.9766,1.02E+00,136.7543
mixed_membo_13-membo_002_.wav,2,99.8683,1.13E+01,0.9766,1.72E+00,6.5763
mixed_membo_13-membo_002_.wav,3,148.773,2.85E+00,10.7422,2.78E+00,1.026
mixed_membo_13-membo_002_.wav,4,200.2512,3.05E+01,31.25,8.88E+00,3.4365
mixed_membo_13-membo_002_.wav,5,250.9418,1.82E+01,37.1094,8.31E+00,2.1896
mixed_membo_13-membo_002_.wav,6,296.9352,8.64E+00,38.0859,5.58E+00,1.5474
mixed_membo_13-membo_002_.wav,7,345.7031,5.97E+00,38.0859,4.03E+00,1.4809
mixed_membo_13-membo_002_.wav,8,401.3672,4.69E+00,33.2031,3.89E+00,1.2036
mixed_membo_13-membo_002_.wav,9,450.4124,5.63E+00,32.2266,4.09E+00,1.3763
mixed_membo_13-membo_002_.wav,10,500.1867,6.26E+00,39.0625,3.69E+00,1.6981
mixed_membo_13-membo_003_.wav,1,49.2392,1.22E+02,0.9766,1.36E+00,89.8944
mixed_membo_13-membo_003_.wav,2,100.0196,1.13E+01,0.9766,1.93E+00,5.8659
mixed_membo_13-membo_003_.wav,3,147.1544,3.74E+00,39.0625,2.88E+00,1.301
mixed_membo_13-membo_003_.wav,4,192.3828,1.01E+01,0.9766,4.79E+00,2.1008
mixed_membo_13-membo_003_.wav,5,242.3347,1.16E+01,36.1328,5.20E+00,2.2416
mixed_membo_13-membo_003_.wav,6,291.0417,8.52E+00,37.1094,4.21E+00,2.0215
mixed_membo_13-membo_003_.wav,7,339.7439,4.70E+00,32.2266,3.49E+00,1.3492
mixed_membo_13-membo_003_.wav,8,393.5547,6.71E+00,31.25,3.09E+00,2.174
mixed_membo_13-membo_003_.wav,9,441.4999,4.95E+00,30.2734,3.27E+00,1.5148
mixed_membo_13-membo_003_.wav,10,491.2109,5.92E+00,28.3203,2.81E+00,2.1115
mixed_membo_13-membo_004_.wav,1,49.2795,1.25E+02,1.1062,1.14E+00,109.5848
mixed_membo_13-membo_004_.wav,2,100.1617,8.24E+00,1.1062,1.83E+00,4.505
mixed_membo_13-membo_004_.wav,3,149.9452,3.67E+00,12.1681,2.41E+00,1.5234
mixed_membo_13-membo_004_.wav,4,200.0058,2.70E+01,16.5929,5.47E+00,4.9387
mixed_membo_13-membo_004_.wav,5,249.3534,1.13E+01,23.2301,4.86E+00,2.3303
mixed_membo_13-membo_004_.wav,6,299.4539,5.36E+00,38.7168,3.23E+00,1.6575
mixed_membo_13-membo_004_.wav,7,347.1139,6.19E+00,38.7168,2.58E+00,2.3975
mixed_membo_13-membo_004_.wav,8,399.2548,5.18E+00,38.7168,2.26E+00,2.2886
mixed_membo_13-membo_004_.wav,9,447.173,5.46E+00,37.6106,2.40E+00,2.2784
mixed_membo_13-membo_004_.wav,10,499.9724,9.44E+00,13.2743,2.43E+00,3.8895
mixed_membo_14-membo_000_.wav,1,49.5585,1.74E+02,0.9766,1.05E+01,16.5117
mixed_membo_14-membo_000_.wav,2,102.5391,5.57E+01,24.4141,1.44E+01,3.8557
mixed_membo_14-membo_000_.wav,3,149.6996,2.02E+01,0.9766,1.10E+01,1.8309
mixed_membo_14-membo_000_.wav,4,201.411,1.12E+01,0.9766,8.56E+00,1.3045
mixed_membo_14-membo_000_.wav,5,246.0938,3.42E+01,20.5078,3.91E+00,8.7592
mixed_membo_14-membo_000_.wav,6,301.7578,5.48E+00,16.6016,2.65E+00,2.0652
mixed_membo_14-membo_000_.wav,7,346.9314,5.24E+00,1.9531,3.38E+00,1.553
mixed_membo_14-membo_000_.wav,8,395.5078,4.82E+00,1.9531,3.32E+00,1.4535
mixed_membo_14-membo_000_.wav,9,451.1719,1.43E+01,2.9297,3.09E+00,4.6101
mixed_membo_14-membo_000_.wav,10,495.1172,1.12E+01,3.9062,2.42E+00,4.6256
mixed_membo_14-membo_001_.wav,1,189.4084,1.46E+02,1.9531,1.29E+01,11.3121
mixed_membo_14-membo_001_.wav,2,378.8534,2.79E+01,2.9297,5.48E+00,5.0952
mixed_membo_14-membo_001_.wav,3,567.169,2.25E+01,20.5078,7.04E+00,3.2003
mixed_membo_14-membo_001_.wav,4,759.7956,5.68E+00,27.3438,3.54E+00,1.607
mixed_membo_14-membo_001_.wav,5,948.9873,4.19E+00,39.0625,2.14E+00,1.9616
mixed_membo_14-membo_001_.wav,6,1137.4117,3.78E+00,38.0859,1.83E+00,2.0586
mixed_membo_14-membo_001_.wav,7,1323.7397,1.85E+00,38.0859,8.00E-01,2.3187
mixed_membo_14-membo_001_.wav,8,1518.5547,2.13E+00,39.0625,1.17E+00,1.8156
mixed_membo_14-membo_001_.wav,9,1704.3306,1.16E+00,36.1328,4.58E-01,2.543
mixed_membo_14-membo_001_.wav,10,1896.6053,4.90E+00,18.5547,6.73E-01,7.2874
mixed_membo_14-membo_002_.wav,1,193.2862,1.96E+02,1.9531,1.37E+01,14.283
mixed_membo_14-membo_002_.wav,2,386.365,4.41E+01,2.9297,6.17E+00,7.1533
mixed_membo_14-membo_002_.wav,3,578.0405,1.63E+01,21.4844,7.61E+00,2.1369
mixed_membo_14-membo_002_.wav,4,770.5078,7.90E+00,33.2031,3.24E+00,2.4396
mixed_membo_14-membo_002_.wav,5,966.7288,3.38E+00,39.0625,2.27E+00,1.487
mixed_membo_14-membo_002_.wav,6,1157.2266,3.43E+00,36.1328,2.80E+00,1.2244
mixed_membo_14-membo_002_.wav,7,1354.9538,1.96E+00,29.2969,1.29E+00,1.5221
mixed_membo_14-membo_002_.wav,8,1549.8047,2.65E+00,27.3438,1.26E+00,2.1046
mixed_membo_14-membo_002_.wav,9,1743.1641,9.42E-01,38.0859,4.68E-01,2.0148
mixed_membo_14-membo_002_.wav,10,1930.6641,8.49E-01,39.0625,9.06E-01,0.9371
mixed_membo_14-membo_003_.wav,1,49.1961,1.42E+02,0.9766,1.32E+01,10.8185
mixed_membo_14-membo_003_.wav,2,97.5086,3.18E+01,0.9766,1.63E+01,1.9522
mixed_membo_14-membo_003_.wav,3,146.4227,1.46E+01,30.2734,1.09E+01,1.3356
mixed_membo_14-membo_003_.wav,4,196.0018,1.29E+02,0.9766,8.54E+00,15.0509
mixed_membo_14-membo_003_.wav,5,241.2109,1.88E+01,0.9766,4.96E+00,3.7851
mixed_membo_14-membo_003_.wav,6,294.3395,4.24E+00,25.3906,3.13E+00,1.3552
mixed_membo_14-membo_003_.wav,7,344.0609,5.29E+00,24.4141,3.61E+00,1.4659
mixed_membo_14-membo_003_.wav,8,391.226,2.11E+01,2.9297,3.37E+00,6.2636
mixed_membo_14-membo_003_.wav,9,436.5234,1.13E+01,1.9531,3.16E+00,3.562
mixed_membo_14-membo_003_.wav,10,490.0931,1.98E+00,2.9297,2.07E+00,0.9575
mixed_membo_14-membo_004_.wav,1,198.0997,2.16E+02,1.9531,1.19E+01,18.1779
mixed_membo_14-membo_004_.wav,2,395.9845,4.69E+01,3.9062,8.74E+00,5.3641
mixed_membo_14-membo_004_.wav,3,597.6562,1.44E+01,31.25,7.47E+00,1.9344
mixed_membo_14-membo_004_.wav,4,795.8984,7.40E+00,6.8359,2.51E+00,2.9445
mixed_membo_14-membo_004_.wav,5,989.88,2.92E+00,37.1094,1.44E+00,2.0332
mixed_membo_14-membo_004_.wav,6,1191.6244,4.29E+00,36.1328,3.47E+00,1.2384
mixed_membo_14-membo_004_.wav,7,1387.6953,6.53E-01,32.2266,5.31E-01,1.2295
mixed_membo_14-membo_004_.wav,8,1585.2778,2.06E+00,32.2266,7.22E-01,2.8507
mixed_membo_14-membo_004_.wav,9,1786.3583,2.44E+00,23.4375,8.41E-01,2.9084
mixed_membo_14-membo_004_.wav,10,1982.9337,3.30E-01,36.1328,2.04E-01,1.621
mixed_membo_15-membo_000_.wav,1,70.221,5.37E+02,1.9531,1.40E+01,38.2159
mixed_membo_15-membo_000_.wav,2,140.6349,4.48E+02,19.5312,2.54E+01,17.6435
mixed_membo_15-membo_000_.wav,3,211.3234,4.97E+02,20.5078,3.15E+01,15.8053
mixed_membo_15-membo_000_.wav,4,281.041,1.92E+02,3.9062,1.99E+01,9.6273
mixed_membo_15-membo_000_.wav,5,351.588,3.75E+02,8.7891,2.11E+01,17.7517
mixed_membo_15-membo_000_.wav,6,422.2672,4.40E+02,8.7891,2.75E+01,16.032
mixed_membo_15-membo_000_.wav,7,491.7728,5.19E+01,9.7656,1.45E+01,3.5747
mixed_membo_15-membo_000_.wav,8,561.6709,2.34E+02,13.6719,2.89E+01,8.0899
mixed_membo_15-membo_000_.wav,9,631.013,1.83E+02,14.6484,2.39E+01,7.6395
mixed_membo_15-membo_000_.wav,10,706.0547,6.13E+01,9.7656,1.47E+01,4.166
mixed_membo_15-membo_001_.wav,1,67.2299,8.77E+02,0.9766,1.35E+01,65.0426
mixed_membo_15-membo_001_.wav,2,134.632,4.92E+02,17.5781,2.08E+01,23.6608
mixed_membo_15-membo_001_.wav,3,201.4172,4.42E+02,20.5078,2.85E+01,15.4977
mixed_membo_15-membo_001_.wav,4,267.9145,2.42E+02,2.9297,1.06E+01,22.7659
mixed_membo_15-membo_001_.wav,5,336.812,1.16E+02,4.8828,1.42E+01,8.1741
mixed_membo_15-membo_001_.wav,6,403.3402,2.05E+02,5.8594,2.36E+01,8.6804
mixed_membo_15-membo_001_.wav,7,469.5873,8.33E+01,8.7891,1.32E+01,6.3087
mixed_membo_15-membo_001_.wav,8,540.6637,3.71E+01,19.5312,7.26E+00,5.1095
mixed_membo_15-membo_001_.wav,9,606.2662,6.35E+01,26.3672,1.61E+01,3.9472
mixed_membo_15-membo_001_.wav,10,671.5787,4.95E+01,22.4609,1.27E+01,3.8995
mixed_membo_15-membo_002_.wav,1,65.5395,9.85E+02,0.9766,1.48E+01,66.6104
mixed_membo_15-membo_002_.wav,2,131.0374,2.41E+02,16.6016,1.98E+01,12.1715
mixed_membo_15-membo_002_.wav,3,196.4106,3.76E+02,17.5781,4.84E+01,7.7681
mixed_membo_15-membo_002_.wav,4,261.7568,3.29E+02,17.5781,3.13E+01,10.5121
mixed_membo_15-membo_002_.wav,5,325.066,1.73E+01,2.9297,1.24E+01,1.3927
mixed_membo_15-membo_002_.wav,6,392.6133,9.88E+01,2.9297,8.72E+00,11.3255
mixed_membo_15-membo_002_.wav,7,457.6518,1.06E+02,3.9062,1.22E+01,8.6214
mixed_membo_15-membo_002_.wav,8,522.2025,6.40E+01,5.8594,7.57E+00,8.4473
mixed_membo_15-membo_002_.wav,9,585.9375,1.60E+01,21.4844,5.52E+00,2.8983
mixed_membo_15-membo_002_.wav,10,652.4176,2.15E+01,36.1328,7.99E+00,2.694
mixed_membo_15-membo_003_.wav,1,64.6366,5.93E+02,0.9766,1.80E+01,32.9106
mixed_membo_15-membo_003_.wav,2,129.8117,8.97E+01,0.9766,1.80E+01,4.972
mixed_membo_15-membo_003_.wav,3,194.4406,3.16E+02,32.2266,2.91E+01,10.8644
mixed_membo_15-membo_003_.wav,4,258.8869,2.01E+02,33.2031,2.58E+01,7.821
mixed_membo_15-membo_003_.wav,5,323.3502,7.73E+01,16.6016,1.06E+01,7.3217
mixed_membo_15-membo_003_.wav,6,387.8868,2.42E+01,18.5547,4.76E+00,5.0791
mixed_membo_15-membo_003_.wav,7,452.3243,2.97E+01,33.2031,5.89E+00,5.0445
mixed_membo_15-membo_003_.wav,8,517.5014,5.29E+01,34.1797,7.22E+00,7.3267
mixed_membo_15-membo_003_.wav,9,581.9231,2.56E+01,17.5781,5.38E+00,4.7588
mixed_membo_15-membo_003_.wav,10,647.4609,1.22E+01,17.5781,4.15E+00,2.927
mixed_membo_15-membo_004_.wav,1,63.9224,4.95E+02,1.1062,1.55E+01,31.9061
mixed_membo_15-membo_004_.wav,2,129.7023,2.19E+01,1.1062,1.50E+01,1.4634
mixed_membo_15-membo_004_.wav,3,191.6079,2.02E+02,33.1858,2.65E+01,7.6207
mixed_membo_15-membo_004_.wav,4,255.2655,2.39E+02,16.5929,3.72E+01,6.4179
mixed_membo_15-membo_004_.wav,5,319.0899,1.31E+02,17.6991,1.94E+01,6.7663
mixed_membo_15-membo_004_.wav,6,382.7083,2.87E+01,18.8053,4.53E+00,6.3219
mixed_membo_15-membo_004_.wav,7,446.8962,3.28E+01,16.5929,4.69E+00,7.0102
mixed_membo_15-membo_004_.wav,8,511.1867,4.86E+01,33.1858,7.27E+00,6.6819
mixed_membo_15-membo_004_.wav,9,575.2452,2.55E+01,22.1239,7.96E+00,3.2082
mixed_membo_15-membo_004_.wav,10,640.041,5.63E+00,14.3805,2.91E+00,1.9306
mixed_membo_16-membo_000_.wav,1,100.1366,7.13E+02,0.9766,6.98E+01,10.2031
mixed_membo_16-membo_000_.wav,2,202.9814,1.89E+02,13.6719,3.86E+01,4.9039
mixed_membo_16-membo_000_.wav,3,299.9159,2.02E+02,21.4844,6.32E+01,3.2044
mixed_membo_16-membo_000_.wav,4,403.1029,4.79E+01,37.1094,2.91E+01,1.6479
mixed_membo_16-membo_000_.wav,5,505.0452,6.06E+01,31.25,2.74E+01,2.2124
mixed_membo_16-membo_000_.wav,6,603.4837,2.21E+01,39.0625,2.18E+01,1.012
mixed_membo_16-membo_000_.wav,7,707.0312,1.88E+01,31.25,1.88E+01,1.0022
mixed_membo_16-membo_000_.wav,8,806.7675,2.73E+01,34.1797,1.13E+01,2.4248
mixed_membo_16-membo_000_.wav,9,906.2794,4.74E+01,36.1328,1.76E+01,2.6876
mixed_membo_16-membo_000_.wav,10,1004.2912,8.25E+01,0.9766,2.20E+01,3.7446
mixed_membo_16-membo_001_.wav,1,84.911,3.19E+02,32.2266,6.45E+01,4.9474
mixed_membo_16-membo_001_.wav,2,166.9922,1.14E+02,3.9062,4.63E+01,2.4598
mixed_membo_16-membo_001_.wav,3,257.8125,2.13E+02,18.5547,5.08E+01,4.1826
mixed_membo_16-membo_001_.wav,4,340.7537,5.53E+01,35.1562,3.77E+01,1.4659
mixed_membo_16-membo_001_.wav,5,425.135,9.27E+01,19.5312,2.27E+01,4.0884
mixed_membo_16-membo_001_.wav,6,512.6953,6.61E+01,34.1797,2.60E+01,2.5436
mixed_membo_16-membo_001_.wav,7,591.7969,3.90E+01,39.0625,2.83E+01,1.3799
mixed_membo_16-membo_001_.wav,8,680.5523,1.56E+01,33.2031,1.84E+01,0.8482
mixed_membo_16-membo_001_.wav,9,767.0856,2.76E+01,34.1797,1.61E+01,1.709
mixed_membo_16-membo_001_.wav,10,852.5391,1.17E+01,28.3203,1.12E+01,1.0421
mixed_membo_16-membo_002_.wav,1,49.0361,8.82E+01,10.7422,1.11E+01,7.9349
mixed_membo_16-membo_002_.wav,2,99.7699,2.12E+01,22.4609,1.37E+01,1.5463
mixed_membo_16-membo_002_.wav,3,145.5551,1.22E+01,39.0625,8.08E+00,1.505
mixed_membo_16-membo_002_.wav,4,192.3828,7.27E+00,35.1562,6.31E+00,1.1517
mixed_membo_16-membo_002_.wav,5,241.2109,4.61E+00,31.25,5.70E+00,0.8083
mixed_membo_16-membo_002_.wav,6,290.0391,6.56E+00,34.1797,5.46E+00,1.2018
mixed_membo_16-membo_002_.wav,7,338.8672,9.24E+00,37.1094,4.78E+00,1.9313
mixed_membo_16-membo_002_.wav,8,390.7112,5.66E+00,39.0625,3.65E+00,1.5511
mixed_membo_16-membo_002_.wav,9,436.5234,4.53E+00,28.3203,2.27E+00,1.9923
mixed_membo_16-membo_002_.wav,10,488.4529,2.24E+00,30.2734,2.25E+00,0.9972
mixed_membo_16-membo_003_.wav,1,49.1906,1.80E+02,3.9062,2.43E+01,7.3982
mixed_membo_16-membo_003_.wav,2,98.849,4.12E+01,35.1562,2.57E+01,1.6025
mixed_membo_16-membo_003_.wav,3,149.4141,2.17E+01,38.0859,1.47E+01,1.4742
mixed_membo_16-membo_003_.wav,4,194.7971,1.05E+01,25.3906,5.55E+00,1.8917
mixed_membo_16-membo_003_.wav,5,242.8731,5.55E+00,38.0859,3.24E+00,1.7094
mixed_membo_16-membo_003_.wav,6,295.8984,4.12E+00,20.5078,2.58E+00,1.5935
mixed_membo_16-membo_003_.wav,7,339.5224,5.59E+00,14.6484,1.55E+00,3.6124
mixed_membo_16-membo_003_.wav,8,390.4201,1.84E+00,38.0859,8.52E-01,2.1559
mixed_membo_16-membo_003_.wav,9,441.3761,8.47E-01,39.0625,6.71E-01,1.2624
mixed_membo_16-membo_003_.wav,10,485.3516,1.34E+00,37.1094,6.81E-01,1.9621
mixed_membo_16-membo_004_.wav,1,49.4259,9.88E+01,1.1062,1.11E+00,89.0806
mixed_membo_16-membo_004_.wav,2,99.8951,9.36E+00,1.1062,9.96E-01,9.3918
mixed_membo_16-membo_004_.wav,3,147.4909,5.61E-01,3.3186,4.37E-01,1.2828
mixed_membo_16-membo_004_.wav,4,200.0943,4.98E+00,1.1062,4.09E-01,12.1891
